comparison,model_a,model_b,comparison_target,subgroup,metric,pair_count,source_group_count,model_a_mean,model_b_mean,mean_paired_difference,wilcoxon_statistic,wilcoxon_p_value,paired_bootstrap_ci_low,paired_bootstrap_ci_high,hierarchical_bootstrap_ci_low,hierarchical_bootstrap_ci_high,confidence_level,bootstrap_iterations,wilcoxon_p_holm,significant_holm_0.05,wilcoxon_p_display,wilcoxon_p_holm_display
DINOv2 - UNI,DINOv2,UNI,true_class,all,top_20_target_logit_drop,272,10,0.7775420177221188,1.187195192959788,-0.40965317523766903,13797.0,0.0002415844688529654,-0.6450814858867648,-0.17290571421683448,-1.0521480801709457,0.2553082142380198,0.95,5000,0.0002415844688529654,True,p = 0.0002,p = 0.0002
DINOv2 - UNI,DINOv2,UNI,true_class,all,top_30_target_logit_drop,272,10,1.1390727170715655,1.6128732836908004,-0.4738005666192347,13903.0,0.00033145214492199664,-0.7504728693332734,-0.20222606033280263,-1.2509511339064638,0.2670029442172381,0.95,5000,0.00033145214492199664,True,p = 0.0003,p = 0.0003
DINOv2 - UNI,DINOv2,UNI,true_class,all,top_5_margin_drop,272,10,0.2520541176199913,0.6526111113455366,-0.40055699372554526,12164.0,8.283058298880514e-07,-0.5749806676114745,-0.2238249652361607,-0.8127675447352539,0.04225666011173376,0.95,5000,2.4849174896641542e-06,True,p < 0.0001,p < 0.0001
DINOv2 - UNI,DINOv2,UNI,true_class,all,top_10_margin_drop,272,10,0.41380833461880684,0.9848808876293547,-0.5710725530105478,11568.0,7.142420880899727e-08,-0.7943606165128158,-0.3466526716454507,-1.046077271228035,-0.11133720178789855,0.95,5000,2.1427262642699182e-07,True,p < 0.0001,p < 0.0001
DINOv2 - UNI,DINOv2,UNI,true_class,all,top_20_margin_drop,272,10,0.7944206981097951,1.4756128825247288,-0.6811921844149337,12704.0,6.399891155030823e-06,-0.958092172372648,-0.4035935738507439,-1.302308092150004,-0.07989453112580108,0.95,5000,1.919967346509247e-05,True,p < 0.0001,p < 0.0001
DINOv2 - UNI,DINOv2,UNI,true_class,all,top_30_margin_drop,272,10,1.3045126997372682,2.0344276333994724,-0.7299149336622042,13352.0,5.977175077261944e-05,-1.0578583385083167,-0.39959785359199435,-1.4502165687741628,-0.05973977200565023,0.95,5000,0.00012646496841154699,True,p < 0.0001,p = 0.0001
DINOv2 - UNI,DINOv2,UNI,true_class,both_correct,attribution_occlusion_spearman,188,10,0.04470436548658913,0.15786214683923033,-0.1131577813526412,4770.0,3.684648668636313e-08,-0.152318606580834,-0.07638758544364206,-0.16047762744526564,-0.06753944462859006,0.95,5000,7.369297337272627e-08,True,p < 0.0001,p < 0.0001
DINOv2 - UNI,DINOv2,UNI,true_class,both_correct,top_target_logit_auc,188,10,2.177034182982777,2.3141194974468586,-0.13708531446408162,7595.0,0.08470517692464422,-0.2848499859987505,0.007998944812892731,-0.5053419819539029,0.2442286194120971,0.95,5000,0.08470517692464422,False,p = 0.0847,p = 0.0847
DINOv2 - UNI,DINOv2,UNI,true_class,both_correct,random_target_logit_auc,188,10,2.484649830162178,2.914930179227698,-0.43028034906552,4845.0,6.482758624735988e-08,-0.5788554602332086,-0.2860149107378365,-0.8583701872711919,-0.03585983134741353,0.95,5000,1.2965517249471975e-07,True,p < 0.0001,p < 0.0001
DINOv2 - UNI,DINOv2,UNI,true_class,both_correct,bottom_target_logit_auc,188,10,2.6998621536854737,3.0976287190624054,-0.39776656537693234,5247.0,1.1338438899084192e-06,-0.5544581907099867,-0.24247805381223492,-0.8730328697122317,0.030098461277599676,0.95,5000,3.4015316697252575e-06,True,p < 0.0001,p < 0.0001
DINOv2 - UNI,DINOv2,UNI,true_class,both_correct,top_minus_random_target_logit_auc,188,10,-0.30761564717940154,-0.60081068178084,0.2931950346014383,3796.0,9.824176377663518e-12,0.22136220933743778,0.3710892257736586,0.16468543745612585,0.4250123662670117,0.95,5000,9.824176377663518e-12,True,p < 0.0001,p < 0.0001
DINOv2 - UNI,DINOv2,UNI,true_class,both_correct,top_margin_auc,188,10,0.9394472422355666,1.6922192226223491,-0.7527719803867822,3391.0,1.9649970676864048e-13,-0.9267829071250844,-0.5856478680392849,-1.0884601097546411,-0.41998529943542484,0.95,5000,5.894991203059214e-13,True,p < 0.0001,p < 0.0001
DINOv2 - UNI,DINOv2,UNI,true_class,both_correct,top_minus_random_margin_auc,188,10,-0.44363644856147144,-0.8630952176945088,0.419458769133037,4063.0,1.1062413232267864e-10,0.3047249335065073,0.5339776614602739,0.259329735321274,0.5854034421634999,0.95,5000,1.1062413232267864e-10,True,p < 0.0001,p < 0.0001
DINOv2 - UNI,DINOv2,UNI,true_class,both_correct,top_5_target_logit_drop,188,10,0.4360704437849369,0.6272057783096394,-0.19113533452470252,6137.0,0.0002373114526124155,-0.3827232404354405,0.008521756442620272,-0.68469805298107,0.2968541004953262,0.95,5000,0.0007119343578372465,True,p = 0.0002,p = 0.0007
DINOv2 - UNI,DINOv2,UNI,true_class,both_correct,top_10_target_logit_drop,188,10,0.6403255814567526,0.891777735441289,-0.2514521539845365,6443.0,0.0010908182707318112,-0.471055043385701,-0.018248486883462766,-0.7722199058941295,0.2770778058380076,0.95,5000,0.0021816365414636225,True,p = 0.0011,p = 0.0022
DINOv2 - UNI,DINOv2,UNI,true_class,both_correct,top_20_target_logit_drop,188,10,0.9418698741876065,1.3335065030037088,-0.3916366288161024,6691.0,0.0033458371939304064,-0.6702975072105356,-0.10901768820637729,-1.0417993456778734,0.23119489161398765,0.95,5000,0.0033458371939304064,True,p = 0.0033,p = 0.0033
DINOv2 - UNI,DINOv2,UNI,true_class,both_correct,top_30_target_logit_drop,188,10,1.359502887036255,1.816300742011121,-0.4567978549748659,6661.0,0.00293760070011296,-0.7733168021954119,-0.12857864287562995,-1.2289399216475647,0.25146270476407523,0.95,5000,0.00293760070011296,True,p = 0.0029,p = 0.0029
DINOv2 - UNI,DINOv2,UNI,true_class,both_correct,top_5_margin_drop,188,10,0.3900373318093888,0.8274827368081884,-0.4374454049987996,5692.0,1.9440666222441367e-05,-0.6575482349208694,-0.22285679117479232,-0.852903890647317,-0.04498256713353158,0.95,5000,5.83219986673241e-05,True,p < 0.0001,p < 0.0001
DINOv2 - UNI,DINOv2,UNI,true_class,both_correct,top_10_margin_drop,188,10,0.6974022829152168,1.1927663417572671,-0.49536405884205026,5882.0,5.896851387607227e-05,-0.7590848430832648,-0.22527694013366079,-0.9738962057780094,0.00788396379077861,0.95,5000,0.00017690554162821682,True,p < 0.0001,p = 0.0002
DINOv2 - UNI,DINOv2,UNI,true_class,both_correct,top_20_margin_drop,188,10,1.1377006686748343,1.7989327308345349,-0.6612320621597007,6156.0,0.0002620911119270015,-0.9954828065602067,-0.3318969116803817,-1.3008855602492218,0.015748391582879894,0.95,5000,0.000524182223854003,True,p = 0.0003,p = 0.0005
