cohort_id,case_id,class_name,seed,true_class,top_minus_random_target_logit_auc_intervention,top_minus_random_margin_auc_intervention,top_5_target_logit_drop_intervention,top_5_margin_drop_intervention,top_10_target_logit_drop_intervention,top_10_margin_drop_intervention,top_20_target_logit_drop_intervention,top_20_margin_drop_intervention,top_30_target_logit_drop_intervention,top_30_margin_drop_intervention,top_minus_random_target_logit_auc_gradient,top_minus_random_margin_auc_gradient,top_5_target_logit_drop_gradient,top_5_margin_drop_gradient,top_10_target_logit_drop_gradient,top_10_margin_drop_gradient,top_20_target_logit_drop_gradient,top_20_margin_drop_gradient,top_30_target_logit_drop_gradient,top_30_margin_drop_gradient,top_minus_random_target_logit_auc_raw_difference,top_minus_random_target_logit_auc_oriented_improvement,top_minus_random_margin_auc_raw_difference,top_minus_random_margin_auc_oriented_improvement,top_5_target_logit_drop_raw_difference,top_5_target_logit_drop_oriented_improvement,top_5_margin_drop_raw_difference,top_5_margin_drop_oriented_improvement,top_10_target_logit_drop_raw_difference,top_10_target_logit_drop_oriented_improvement,top_10_margin_drop_raw_difference,top_10_margin_drop_oriented_improvement,top_20_target_logit_drop_raw_difference,top_20_target_logit_drop_oriented_improvement,top_20_margin_drop_raw_difference,top_20_margin_drop_oriented_improvement,top_30_target_logit_drop_raw_difference,top_30_target_logit_drop_oriented_improvement,top_30_margin_drop_raw_difference,top_30_margin_drop_oriented_improvement
3757a745ffe453db,CRC-Prim-HE-05,04_LYMPHO,41,3,-0.4783154688775539,-0.6822706103324889,-0.1570382118225097,-0.2681999206542969,0.3345049321651459,0.1963989734649658,1.0713796317577362,1.024432897567749,1.4008959531784058,1.3485405445098877,-0.7680340096354484,-1.123759800195694,0.2320318222045898,0.342660903930664,0.4353593587875366,1.030301570892334,1.7897850275039673,2.1622323989868164,2.035215973854065,1.983271598815918,0.28971854075789455,-0.28971854075789455,0.4414891898632052,-0.4414891898632052,-0.3890700340270995,-0.3890700340270995,-0.6108608245849609,-0.6108608245849609,-0.10085442662239075,-0.10085442662239075,-0.8339025974273682,-0.8339025974273682,-0.7184053957462311,-0.7184053957462311,-1.1377995014190674,-1.1377995014190674,-0.6343200206756592,-0.6343200206756592,-0.6347310543060303,-0.6347310543060303
bbd0df7cb2f1d6d1,CRC-Prim-HE-05,05_DEBRIS,41,4,-0.3286027352325618,-0.107408568263054,-0.0202277600765228,0.0110870599746704,0.1580054759979248,-0.0133144855499267,0.2806624174118042,0.098563551902771,0.3685929477214813,0.0686689615249633,-0.2804335650056601,-1.9583473265171047,-0.9748779684305192,-0.0138145685195922,-1.508942261338234,0.7568281888961792,-0.2283336967229843,3.653003096580506,1.0710298866033554,5.74220073223114,-0.0481691702269017,0.0481691702269017,1.8509387582540509,-1.8509387582540509,0.9546502083539964,0.9546502083539964,0.024901628494262598,0.024901628494262598,1.6669477373361588,1.6669477373361588,-0.7701426744461058,-0.7701426744461058,0.5089961141347885,0.5089961141347885,-3.554439544677735,-3.554439544677735,-0.7024369388818741,-0.7024369388818741,-5.673531770706177,-5.673531770706177
1e5be0d9c81038ee,CRC-Prim-HE-05,07_ADIPOSE,41,6,-0.3419089570641518,-0.3473697304725651,-0.2236971855163574,-0.3736538887023926,-0.0853133201599121,-0.3785066604614258,0.3564814925193786,-0.0100841522216796,0.4516334533691406,0.0218391418457031,0.0447178006172178,0.1593803167343139,-0.3196487426757812,-0.2602767944335937,-0.5665814876556396,-0.8112664222717285,-0.7475974559783936,-1.07310152053833,-0.4679270982742309,-1.0550484657287598,-0.3866267576813696,0.3866267576813696,-0.506750047206879,0.506750047206879,0.0959515571594238,0.0959515571594238,-0.11337709426879888,-0.11337709426879888,0.48126816749572754,0.48126816749572754,0.43275976181030273,0.43275976181030273,1.1040789484977722,1.1040789484977722,1.0630173683166504,1.0630173683166504,0.9195605516433716,0.9195605516433716,1.076887607574463,1.076887607574463
866475f290a75feb,CRC-Prim-HE-05,07_ADIPOSE,41,6,-0.4260992400348187,-0.3209516108036041,0.3105628490447998,0.5036396980285645,0.5133811235427856,0.7947320938110352,1.168969213962555,1.2207908630371094,1.3225507736206057,1.206892967224121,0.0326876401901246,0.2339465320110318,-0.2146304845809936,0.0012233257293701,-0.2805415391921997,0.2592320442199707,-0.0400784015655517,-0.0581445693969726,0.3891154527664184,-0.121206521987915,-0.4587868802249433,0.4587868802249433,-0.5548981428146359,0.5548981428146359,0.5251933336257935,0.5251933336257935,0.5024163722991943,0.5024163722991943,0.7939226627349854,0.7939226627349854,0.5355000495910645,0.5355000495910645,1.2090476155281067,1.2090476155281067,1.278935432434082,1.278935432434082,0.9334353208541872,0.9334353208541872,1.3280994892120361,1.3280994892120361
c8912e73a087a123,CRC-Prim-HE-06,01_TUMOR,41,0,-0.3124859258532524,-0.1064268611371517,0.1584268808364868,0.5587877035140991,0.2563430070877075,0.611775279045105,0.323650598526001,0.4532320499420166,0.6672685146331787,0.5161433219909668,-0.4951658427715302,-0.3307842932641506,0.1844543218612671,0.4166609048843384,0.4926432371139526,0.8638392686843872,1.0215585231781006,1.0175306797027588,1.1595873832702637,1.370354175567627,0.18267991691827778,-0.18267991691827778,0.22435743212699888,-0.22435743212699888,-0.0260274410247803,-0.0260274410247803,0.14212679862976074,0.14212679862976074,-0.23630023002624506,-0.23630023002624506,-0.2520639896392822,-0.2520639896392822,-0.6979079246520996,-0.6979079246520996,-0.5642986297607422,-0.5642986297607422,-0.49231886863708496,-0.49231886863708496,-0.8542108535766602,-0.8542108535766602
274ca0978c294e96,CRC-Prim-HE-06,02_STROMA,41,1,-0.0230923146009444,0.0688765540719033,-0.1472663879394531,-0.3291225433349609,-0.0929299592971801,-0.2699877023696899,-0.0971310138702392,-0.1804773807525634,0.1744080781936645,-0.2255611419677734,-0.1642342180013655,-0.0948848471045494,0.1659697294235229,0.1240655183792114,0.3075156211853027,0.3290767669677734,0.1975958347320556,-0.0457301139831543,0.4682661294937134,0.0116006135940551,0.1411419034004211,-0.1411419034004211,0.16376140117645271,-0.16376140117645271,-0.31323611736297596,-0.31323611736297596,-0.45318806171417225,-0.45318806171417225,-0.4004455804824828,-0.4004455804824828,-0.5990644693374633,-0.5990644693374633,-0.2947268486022948,-0.2947268486022948,-0.1347472667694091,-0.1347472667694091,-0.2938580513000489,-0.2938580513000489,-0.2371617555618285,-0.2371617555618285
061bb79d23160ee1,CRC-Prim-HE-06,03_COMPLEX,41,2,-0.0322920560836792,0.0984237939119339,0.0107042789459228,-0.3434908390045166,0.0863683223724365,-0.3321719169616699,0.2255721092224121,-0.2684769630432129,0.2780721187591553,-0.2674140930175781,-0.1981816828250884,-0.2290334075689316,0.2308855056762695,-0.1019999980926513,0.2042713165283203,0.1247510910034179,0.4416711330413818,0.4627206325531006,0.5280654430389404,0.4513518810272217,0.16588962674140922,-0.16588962674140922,0.3274572014808655,-0.3274572014808655,-0.2201812267303467,-0.2201812267303467,-0.2414908409118653,-0.2414908409118653,-0.11790299415588382,-0.11790299415588382,-0.45692300796508784,-0.45692300796508784,-0.21609902381896967,-0.21609902381896967,-0.7311975955963135,-0.7311975955963135,-0.24999332427978516,-0.24999332427978516,-0.7187659740447998,-0.7187659740447998
c425783b974cd07c,CRC-Prim-HE-06,07_ADIPOSE,41,6,-0.2463079124689102,-0.2688415840268134,0.3140748739242553,0.7060917615890503,0.3327678442001343,0.8661116361618042,0.2967512607574463,0.9978981018066406,0.4448257684707641,1.0459657907485962,-0.3777578324079513,-0.9407744154334068,0.776198148727417,2.282909870147705,0.7805858850479126,2.5191421508789062,0.6923815011978149,2.3980016708374023,0.6135885715484619,2.2704358100891118,0.1314499199390411,-0.1314499199390411,0.6719328314065933,-0.6719328314065933,-0.4621232748031617,-0.4621232748031617,-1.5768181085586548,-1.5768181085586548,-0.4478180408477783,-0.4478180408477783,-1.653030514717102,-1.653030514717102,-0.39563024044036865,-0.39563024044036865,-1.4001035690307617,-1.4001035690307617,-0.1687628030776978,-0.1687628030776978,-1.2244700193405156,-1.2244700193405156
b5fa391f8923fea2,CRC-Prim-HE-06,08_EMPTY,41,7,-0.6218566261231899,-0.5946223512291908,-0.6089765727519989,-0.7512181997299194,-0.3967628180980682,-0.5120699405670166,-0.1956466734409332,-0.3590444326400757,0.185854434967041,-0.0111347436904907,1.1796228639781474,1.3920853391289711,-2.9404699504375458,-3.715758919715881,-3.541067808866501,-4.223370432853699,-4.133474558591843,-4.921650528907776,-3.961721152067184,-4.662150025367737,-1.8014794901013373,1.8014794901013373,-1.986707690358162,1.986707690358162,2.331493377685547,2.331493377685547,2.9645407199859615,2.9645407199859615,3.1443049907684326,3.1443049907684326,3.711300492286682,3.711300492286682,3.9378278851509094,3.9378278851509094,4.5626060962677,4.5626060962677,4.147575587034225,4.147575587034225,4.651015281677246,4.651015281677246
6bb749c48303d88f,CRC-Prim-HE-06,08_EMPTY,41,7,-0.4912151809316128,-0.3965986520051956,-0.8578588832169771,-1.1741352677345276,-0.8333866465836763,-1.0457445979118347,-0.9676574934273958,-1.250641107559204,-0.591106342151761,-0.8801963329315186,1.2833531041163952,1.240587632358074,-2.978538678959012,-3.222025752067566,-4.208667205646634,-4.351177930831909,-4.653397487476468,-4.773274660110474,-4.588831828907132,-4.683051347732544,-1.774568285048008,1.774568285048008,-1.6371862843632696,1.6371862843632696,2.120679795742035,2.120679795742035,2.0478904843330383,2.0478904843330383,3.3752805590629578,3.3752805590629578,3.3054333329200745,3.3054333329200745,3.6857399940490723,3.6857399940490723,3.5226335525512695,3.5226335525512695,3.997725486755371,3.997725486755371,3.8028550148010254,3.8028550148010254
