epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,train_macro_f1,validation_macro_f1,learning_rate
1.0,0.9739859324101874,1.1940170178351692,0.633776678008042,0.522181146025878,0.6066999972617285,0.4074272543569963,0.001
2.0,0.6634737608272743,1.1092228745136155,0.7686359418496752,0.5878003696857671,0.7535854447854211,0.46626774241867996,0.001
3.0,0.5772409391152464,1.1323005248845837,0.7949273120940303,0.5637707948243993,0.7822313046302848,0.4917073260686851,0.001
4.0,0.46886860592388124,1.8610257366448366,0.8366841942468296,0.3438077634011091,0.8225894197004704,0.2870878896055205,0.001
5.0,0.5281507180565251,1.2401107880743065,0.80884627281163,0.5600739371534196,0.7982494419071654,0.44243142308746686,0.001
6.0,0.4745675717165623,0.9690297444845083,0.824930405196412,0.600739371534196,0.8096636050119816,0.5272353273137634,0.001
7.0,0.4110548095624955,0.9531683615389901,0.8502938447262605,0.6090573012939002,0.8381443395191986,0.5430858881737963,0.001
8.0,0.4277655151544471,1.2790002978360366,0.8431797092483762,0.5397412199630314,0.8331706638460772,0.4266583141108136,0.001
9.0,0.3839835939007649,0.9569845578862206,0.8586452211568203,0.5988909426987061,0.8473665465309541,0.5149401624197765,0.001
10.0,0.40784733091442715,0.9422176098261655,0.854005567584287,0.6404805914972274,0.8438571485573619,0.5586838545720983,0.001
11.0,0.3589515101234868,1.1743630504652225,0.8679245283018868,0.6534195933456562,0.8561381747049015,0.5084374048327165,0.001
12.0,0.3515428683907485,1.051815770111992,0.8725641818744201,0.5693160813308688,0.8646698595588935,0.4883757429383998,0.001
13.0,0.35229167419618546,1.014792127854943,0.8719455613980823,0.6072088724584104,0.8626667593405746,0.5090789838517225,0.0005
14.0,0.32073464660573736,0.730181688577102,0.8843179709248377,0.677449168207024,0.8742583997047205,0.5922790799893717,0.0005
15.0,0.3110290196540737,0.8523861206448232,0.885864522115682,0.6349353049907579,0.8772672729061572,0.559250023672679,0.0005
16.0,0.30558521366694597,0.7549673023180908,0.8898855552118775,0.710720887245841,0.8826501965114648,0.6070442243113249,0.0005
17.0,0.2978497985030268,0.9276869646282161,0.8901948654500464,0.609981515711645,0.8825454422424718,0.5312617661069294,0.0005
18.0,0.30187690409204004,0.7601612539421388,0.8969996906897618,0.6746765249537893,0.8875981122935299,0.566611401731655,0.0005
19.0,0.29523557404726236,0.9685692333662796,0.899164862356944,0.6460258780036968,0.8917010785884618,0.5550480066524732,0.00025
20.0,0.2702681932182383,0.7288093433031975,0.9028765852149706,0.6913123844731978,0.8939850094375744,0.6045371784786198,0.00025
21.0,0.25944550298073693,0.7703154029500242,0.9096814104546861,0.6829944547134935,0.9029449825248816,0.5730471047450811,0.00025
22.0,0.253417292653021,0.7793182887123165,0.9106093411691927,0.6792975970425139,0.9041371075657738,0.5895912735397537,0.000125
23.0,0.24121941377181516,0.7119682271742777,0.9155583049798949,0.722735674676525,0.9078317462101559,0.6293545169480959,0.000125
24.0,0.23995594568769518,0.6451889166605009,0.9195793380760903,0.7393715341959335,0.913179598278576,0.6392315735529963,0.000125
25.0,0.23897762664360708,0.6972831533240523,0.9121558923600371,0.7088724584103512,0.90520471036624,0.6139305526158141,0.000125
26.0,0.22472509909553717,0.5692278751879655,0.9223631302196102,0.7726432532347505,0.9159845202426902,0.6781315898226286,0.000125
27.0,0.23296429040333896,0.717227806363,0.9130838230745437,0.7051756007393716,0.904667836199385,0.6165775919084406,0.000125
28.0,0.2243282155534486,0.6691281714798563,0.9214351995051037,0.7301293900184843,0.9146478224789092,0.6470259322217318,0.000125
29.0,0.22620168805786084,0.6242152381130596,0.917723476647077,0.7467652495378928,0.9115605205782702,0.6540516272791519,6.25e-05
30.0,0.21183469801210156,0.6247434724611187,0.9313331271265078,0.7412199630314233,0.9253245108642045,0.648845027756913,6.25e-05
31.0,0.2069578070713203,0.6536779881570344,0.928240024744819,0.7319778188539742,0.9210215356535275,0.6425587641110873,6.25e-05
32.0,0.2116732682388632,0.6905238510500261,0.9266934735539747,0.7236598890942699,0.9201226885770548,0.6220535612683098,3.125e-05
33.0,0.21399924464171197,0.6442747148865913,0.9242189916486235,0.7504621072088724,0.9180406560888255,0.6536719433297807,3.125e-05
34.0,0.19755797537992587,0.6382717989839599,0.9319517476028456,0.7412199630314233,0.9270881876671846,0.6499942965763744,3.125e-05
