epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,train_macro_f1,validation_macro_f1,learning_rate
1.0,0.869834526981542,1.3307474902564187,0.6860501082585834,0.466728280961183,0.6596273092915942,0.38959052069872024,0.001
2.0,0.710329675320461,1.4803686358254962,0.7420352613671513,0.3844731977818854,0.7219815052235432,0.34307803237091594,0.001
3.0,0.6017143467963756,1.2093341526559893,0.780080420661924,0.5036968576709797,0.7652507759585083,0.40968074429660706,0.001
4.0,0.5269463036106793,1.141453889596264,0.8107021342406434,0.6645101663585952,0.7939077974585962,0.536575545187785,0.001
5.0,0.5235693873431415,1.3300909780227543,0.81163006495515,0.5147874306839186,0.8022640000487374,0.45598457096950823,0.001
6.0,0.4404094176066759,1.3305269053925428,0.8397772966285184,0.6044362292051756,0.8280388888068018,0.5037764961582257,0.001
7.0,0.44400151418231054,1.0079639409694565,0.8360655737704918,0.6266173752310537,0.8227872026909367,0.5012601591957848,0.0005
8.0,0.3818236218216321,1.0021208389601954,0.8632848747293536,0.6478743068391867,0.8517247366637453,0.5102104023689771,0.0005
9.0,0.39021946585218936,0.6791174050124428,0.8611197030621713,0.7467652495378928,0.8502536174900962,0.6412757712640905,0.0005
10.0,0.3516756390367467,0.8072049998697204,0.8765852149706155,0.6515711645101664,0.8667690216892308,0.5900438704332505,0.0005
11.0,0.338296205754845,0.8008462837354974,0.8784410763996289,0.6682070240295749,0.871311204534457,0.5700210324352826,0.0005
12.0,0.3447363579509209,1.0724626721163555,0.8725641818744201,0.5961182994454713,0.8630530057290756,0.5156885574771208,0.00025
13.0,0.314965198071719,0.6936891809133416,0.893906588308073,0.7088724584103512,0.8867232200957618,0.6187258268246202,0.00025
14.0,0.31744324477914315,0.7486372462537505,0.8901948654500464,0.6959334565619224,0.8829047215589831,0.6072144452150545,0.00025
15.0,0.2870255909281694,0.7086059789064851,0.9022579647386328,0.7301293900184843,0.8953042126289058,0.633600461432916,0.000125
16.0,0.281120679385331,0.6686753967498015,0.9010207237859573,0.7393715341959335,0.894788681493909,0.6440479633919091,0.000125
17.0,0.27146788583500925,0.7065918355932297,0.9115372718836994,0.6885397412199631,0.9041954760780337,0.6118401092974336,0.000125
18.0,0.2693847182768253,0.6979819372461595,0.9075162387875039,0.7153419593345656,0.8995998917321157,0.6340490682807737,0.000125
19.0,0.2711074065809976,0.7449280732275158,0.9044231364058151,0.6903881700554528,0.8962373881880425,0.615701078084856,6.25e-05
20.0,0.24628187465273188,0.6860178104720582,0.917723476647077,0.7125693160813309,0.9119654181426655,0.6239320783980618,6.25e-05
21.0,0.252555141927766,0.701280794349153,0.9152489947417259,0.6968576709796673,0.908520676259039,0.6020842558821989,6.25e-05
22.0,0.24092640296117904,0.6931468095224137,0.9137024435508815,0.7171903881700554,0.9072143132825871,0.6252806522823678,3.125e-05
23.0,0.24416590259608342,0.6513151999377058,0.9130838230745437,0.7273567467652495,0.9053005334520641,0.641343691817354,3.125e-05
24.0,0.22507674389677523,0.6716351749275616,0.9220538199814414,0.7208872458410351,0.915399650299429,0.6346443250280662,3.125e-05
