epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,train_macro_f1,validation_macro_f1,learning_rate
1.0,0.8645906660935107,1.1036735396839115,0.6931642437364677,0.5600739371534196,0.6720293155711351,0.5260834317990196,0.001
2.0,0.6205109525604436,0.9050657567387368,0.7902876585214971,0.5951940850277264,0.7741234631974205,0.5267659635995087,0.001
3.0,0.5918036176072088,1.0993557656924078,0.7936900711413548,0.5480591497227357,0.7798281094220498,0.45269742290372283,0.001
4.0,0.5571638722556905,0.93156742525602,0.7955459325703681,0.6404805914972274,0.7816252295555229,0.6274469932900697,0.001
5.0,0.5265699728350871,0.8931118889596458,0.8103928240024745,0.609981515711645,0.7976225156100409,0.5050063138580264,0.001
6.0,0.4773935648888359,1.1569494281287775,0.8295700587689453,0.5452865064695009,0.8187636750400415,0.4769490578847389,0.001
7.0,0.4658748190763599,1.0802158906835504,0.8304979894834519,0.5609981515711645,0.8171606870794492,0.44600724467249275,0.0005
8.0,0.3943790029325317,0.8041941510881823,0.8611197030621713,0.6626617375231053,0.8479617584616899,0.5879709823801678,0.0005
9.0,0.3826800093833706,0.8626220210587913,0.8645221156820291,0.600739371534196,0.8566399600493843,0.5437680268956961,0.0005
10.0,0.37689225790930575,0.8080235697094923,0.8666872873492113,0.6608133086876156,0.8565877282862859,0.5760419333132889,0.00025
11.0,0.3382440549262419,0.7942439817346618,0.8821527992576554,0.6377079482439926,0.8738264661733319,0.5642507560945791,0.00025
12.0,0.31571323284231173,0.7745623550827093,0.888648314259202,0.6561922365988909,0.8804060259180394,0.5801827404881946,0.00025
