epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,train_macro_f1,validation_macro_f1,learning_rate
1.0,0.9381791571880544,1.1282665696470222,0.6569749458707084,0.5859519408502772,0.624715030132609,0.4599997140353639,0.001
2.0,0.651771895654276,1.170530303569025,0.7677080111351686,0.4731977818853974,0.7509887702897016,0.45617169405966385,0.001
3.0,0.5357826053911858,1.2614259484900565,0.8072997216207857,0.544362292051756,0.7944715496301362,0.411896935284358,0.001
4.0,0.5352647509823412,1.0717824059030705,0.8076090318589545,0.5924214417744916,0.7929063311818373,0.4717102982371403,0.001
5.0,0.4408397782413059,0.821824730957502,0.8397772966285184,0.6469500924214417,0.8275932456225179,0.6684047371301887,0.001
6.0,0.42180011366824416,1.0922375356644227,0.8441076399628827,0.5609981515711645,0.8326728164075197,0.4745643441499703,0.001
7.0,0.41636707268003115,1.8857723075669266,0.8484379832972472,0.3687615526802218,0.8363725680491801,0.3764707029434037,0.001
8.0,0.43152942430335156,0.7639704810080158,0.8437983297247139,0.6460258780036968,0.8356325366954717,0.5700153542780853,0.0005
9.0,0.3518824785754218,0.8793161089864323,0.8790596968759666,0.609981515711645,0.8703186255616464,0.5160797517091691,0.0005
10.0,0.3580884346966031,0.8830030787178417,0.8741107330652644,0.6571164510166358,0.8631828546359269,0.5745366790643764,0.0005
11.0,0.3562250350268677,0.8506375785345511,0.8731828023507578,0.6654343807763401,0.8644198849599519,0.5796049869082365,0.00025
12.0,0.31762041931841123,0.7533006756643932,0.885864522115682,0.6598890942698706,0.8764150928115642,0.5827013177556006,0.00025
13.0,0.30580676737636964,0.8076235583386007,0.883390040210331,0.6441774491682071,0.8741361642376677,0.559956937803976,0.00025
