epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,train_macro_f1,validation_macro_f1,learning_rate
1.0,0.9315114962660119,1.3174768240086032,0.657902876585215,0.4537892791127542,0.6273301160900538,0.3461585491104593,0.001
2.0,0.6371692735972583,1.5812782690397251,0.7723476647077018,0.3807763401109057,0.7534176087203039,0.3824174401536086,0.001
3.0,0.5927566729608129,0.833226706977252,0.7806990411382617,0.6284658040665434,0.765786701033871,0.5631206476536731,0.001
4.0,0.5293954416321337,1.5663143141873443,0.8107021342406434,0.5,0.7998382917982512,0.3861118900963348,0.001
5.0,0.4928734085525185,1.0038111962226535,0.8264769563872564,0.6321626617375231,0.8153140318499154,0.54284298788712,0.001
6.0,0.4936049950591116,1.093414337103997,0.8240024744819053,0.6090573012939002,0.8103564630177766,0.5164413555551687,0.0005
7.0,0.4031072738339869,1.005607674965659,0.854314877822456,0.5360443622920518,0.8425325880405732,0.5249588517159411,0.0005
8.0,0.39823707384182655,0.8248797601395306,0.8632848747293536,0.6423290203327172,0.8552351135870147,0.5657963280051052,0.0005
9.0,0.35942194484314827,1.0419854417085206,0.8682338385400556,0.5951940850277264,0.8577642032785734,0.5228701853265291,0.0005
10.0,0.3822518923391029,0.8356992519717119,0.8697803897309001,0.6303142329020333,0.8600689218564822,0.5576872620319784,0.0005
11.0,0.34432780874465,0.9197589133120729,0.8821527992576554,0.6756007393715342,0.874636321142774,0.5604896069166723,0.00025
12.0,0.34337857524160625,0.7290295249543216,0.8747293535416022,0.6691312384473198,0.8644564767491985,0.5920889864879643,0.00025
13.0,0.344452135433105,0.8595426233550757,0.8710176306835756,0.6451016635859519,0.8623221295922958,0.5340108093691702,0.00025
14.0,0.31091480358554746,0.7764748484171693,0.888648314259202,0.6728280961182994,0.878870077534504,0.5924878837423726,0.00025
15.0,0.3131503582443204,0.7995902104595893,0.8855552118775132,0.6654343807763401,0.8776528036053473,0.5763475406134604,0.00025
16.0,0.3218283941972156,0.6480021698610399,0.8889576244973708,0.7393715341959335,0.8799471941818451,0.6442994381565053,0.00025
17.0,0.3148685102487842,1.0712829882798927,0.8864831425920198,0.5878003696857671,0.8785613451186752,0.4928932442773657,0.00025
18.0,0.30781048025614405,0.8139424061543841,0.8920507268790597,0.6460258780036968,0.8831954606898427,0.5637131425997444,0.00025
19.0,0.2916273699708668,0.7196974970276386,0.8997834828332818,0.678373382624769,0.8923864657642946,0.5932284354268074,0.000125
20.0,0.27235308684987103,0.8022580169099977,0.9099907206928549,0.6497227356746765,0.9022282686106979,0.5601730157415212,0.000125
21.0,0.2532349244161099,0.6569650396291518,0.9084441695020106,0.7338262476894639,0.901325693888537,0.6430818499594915,0.000125
22.0,0.25583250284600545,0.7934808136685279,0.9084441695020106,0.6839186691312384,0.9010789565163478,0.5888398090662212,6.25e-05
23.0,0.24887521556203224,0.7482399175601173,0.9118465821218682,0.678373382624769,0.9048473706798987,0.5950079318794469,6.25e-05
24.0,0.25244738738159994,0.6665834787124406,0.9118465821218682,0.7190388170055453,0.904939870373803,0.6224600498188084,6.25e-05
