epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,train_macro_f1,validation_macro_f1,learning_rate
1.0,0.8582716047892879,1.506943281664205,0.6919270027837922,0.466728280961183,0.6713789876312369,0.3496373238934197,0.001
2.0,0.5663515396837918,1.829809447561086,0.7933807609031859,0.35489833641404805,0.7799173000659281,0.2601009788193733,0.001
3.0,0.4861492200086554,1.026078512585703,0.8317352304361274,0.5609981515711645,0.820084939918336,0.5138682548276833,0.001
4.0,0.49336095898652127,1.9079402978230757,0.8301886792452831,0.4611829944547135,0.8172590833300513,0.3780586614407991,0.001
5.0,0.43588388670423694,1.6485629449090653,0.8490566037735849,0.4685767097966728,0.8404896751231813,0.408440716631438,0.001
6.0,0.5548768288536851,0.8680299592657142,0.7961645530467059,0.6247689463955638,0.7840875719362078,0.5642928241309617,0.001
7.0,0.4468412309138354,0.9365325580573126,0.8410145375811939,0.5785582255083179,0.8298512378373676,0.5024391882193282,0.001
8.0,0.43462962341721567,1.1167341887179674,0.8450355706773894,0.55637707948244,0.8351474380098689,0.5034289997799541,0.001
9.0,0.41221515508469436,0.991834860536065,0.8518403959171048,0.5804066543438078,0.8443875785353167,0.4644127218221055,0.0005
10.0,0.324627244786843,0.8931015214560873,0.8815341787813177,0.6524953789279113,0.8724507025065249,0.5675460365479572,0.0005
11.0,0.34462268663437196,0.8171839840751479,0.8784410763996289,0.6829944547134935,0.8693320531650898,0.5933192930989414,0.0005
12.0,0.30820098470468993,0.8199043669729268,0.8840086606866687,0.6719038817005545,0.876568825585917,0.5897259502758201,0.0005
13.0,0.3114166602681305,0.7891107534166846,0.8836993504484999,0.6645101663585952,0.8739521526995763,0.5842106101010298,0.0005
14.0,0.3298286378033346,1.4546913257257776,0.8802969378286422,0.5998151571164511,0.8709239933236972,0.47195765498296327,0.00025
15.0,0.28988891096997105,0.647654671380348,0.9031858954531395,0.7384473197781886,0.8947090356536097,0.6443954389610422,0.00025
16.0,0.2902210178277163,0.6772431973608937,0.8982369316424373,0.7144177449168208,0.890373523375079,0.6235591361011703,0.00025
17.0,0.26177762062085735,0.8485410031957239,0.9087534797401794,0.6256931608133087,0.9018895649682579,0.5419653127474373,0.00025
18.0,0.2811010940097782,0.6995825715597147,0.9047324466439839,0.7144177449168208,0.8996278984918272,0.6239626261142752,0.000125
19.0,0.2596209697722651,0.6947908211712917,0.9096814104546861,0.7125693160813309,0.903622619404671,0.6091478640905985,0.000125
20.0,0.2427785521021134,0.7138453430862832,0.9149396845035571,0.7014787430683919,0.9083684590521103,0.6044043673119543,0.000125
21.0,0.24123001648035353,0.6987840720278499,0.9158676152180637,0.7218114602587801,0.9096798784168589,0.6239366227157852,6.25e-05
22.0,0.24117296274568215,0.7079433639174028,0.9099907206928549,0.7024029574861368,0.9043768103676619,0.6018176154586341,6.25e-05
23.0,0.23728352513174653,0.612926403842109,0.9183420971234147,0.7430683918669131,0.912249704606517,0.6513795889220395,6.25e-05
24.0,0.22553566071480521,0.6760430576455351,0.9195793380760903,0.7245841035120147,0.9145844890929244,0.6276177792020678,6.25e-05
25.0,0.23080983062923194,0.7329877051154698,0.9192700278379214,0.7060998151571165,0.9122588041207134,0.6089746198045847,6.25e-05
26.0,0.23568770284812,0.6876630151503187,0.9217445097432725,0.732902033271719,0.9166488636991609,0.6361768401218864,3.125e-05
27.0,0.2244994355186456,0.6618028672312192,0.9248376121249613,0.7347504621072088,0.9192138942279094,0.638859197500448,3.125e-05
28.0,0.2329821161467189,0.6713560873749296,0.9149396845035571,0.7236598890942699,0.9083932649961978,0.631237305592989,3.125e-05
29.0,0.23603505452941012,0.6993711044299183,0.9208165790287659,0.732902033271719,0.9148708342032921,0.6293712444447268,1.5625e-05
30.0,0.21344472681299806,0.7187128917154014,0.9248376121249613,0.7097966728280961,0.918613263728417,0.6109735614029954,1.5625e-05
31.0,0.2139568054801423,0.6723103878017714,0.9248376121249613,0.7365988909426987,0.9204150211570994,0.6400723851169777,1.5625e-05
