epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,train_macro_f1,validation_macro_f1,learning_rate
1.0,0.8849447505819956,1.55722315077861,0.6742963192081658,0.48428835489833644,0.6597881430695254,0.3888320923574774,0.001
2.0,0.6104516715521123,1.1137555370214025,0.7794618001855862,0.577634011090573,0.7651658193826629,0.44390817908532354,0.001
3.0,0.5256875671361055,1.524898769399375,0.8076090318589545,0.566543438077634,0.7925419612999186,0.43890928529101647,0.001
4.0,0.5534031322191937,1.2060287700012298,0.803587998762759,0.5083179297597042,0.7921677095878195,0.4484621842481208,0.001
5.0,0.5060554404137786,0.9117699477291371,0.816888339004021,0.5942698706099815,0.8071880301209533,0.5127258151749621,0.001
6.0,0.4682181004747089,1.0031832893707835,0.8258583359109186,0.5961182994454713,0.8128587357129022,0.5091314687314814,0.001
7.0,0.42692614451599237,1.001383955757411,0.8419424682957006,0.589648798521257,0.8303448254735888,0.4683444064228325,0.001
8.0,0.43325866347232395,0.9484031519365399,0.8456541911537272,0.6404805914972274,0.8357002979755076,0.506901208569053,0.0005
9.0,0.37881018242119197,0.7930089338181641,0.8663779771110424,0.6321626617375231,0.8567036268764671,0.5495947638779191,0.0005
10.0,0.36052905390441803,0.961381818355507,0.8731828023507578,0.6293900184842883,0.8631394204682391,0.6027614101127926,0.0005
11.0,0.34355854756261334,0.8273466877818328,0.8793690071141355,0.6534195933456562,0.8680887191298323,0.577290603776822,0.0005
12.0,0.32783120785783104,0.7745080140183461,0.8775131456851222,0.6691312384473198,0.8686861452686958,0.5817891340226646,0.0005
13.0,0.3249626286878624,0.6996461935685655,0.8824621094958243,0.7162661737523105,0.8733740776420151,0.6177473312928845,0.0005
14.0,0.34109955757367805,0.7106191922261512,0.8793690071141355,0.7134935304990758,0.8685903415991542,0.6171990764323975,0.0005
15.0,0.3016289333892687,0.8983431169539414,0.893906588308073,0.6709796672828097,0.8872299698511679,0.5559842360238786,0.0005
16.0,0.30136831511737316,0.7279985393371687,0.8982369316424373,0.6913123844731978,0.8901329106320378,0.6049067860969224,0.00025
17.0,0.2795394297690352,0.7801845681314769,0.9004021033096196,0.6829944547134935,0.894006462329237,0.5928467082765634,0.00025
18.0,0.28568607072803653,0.8440586678311918,0.8982369316424373,0.6866913123844732,0.8904794323579377,0.5817448695631566,0.00025
19.0,0.2750299573082914,0.645378900681538,0.9072069285493349,0.7338262476894639,0.8993188101564109,0.6436270695769668,0.00025
20.0,0.26319911117307404,0.6778540171669063,0.9099907206928549,0.7208872458410351,0.9039192679403734,0.6370751678490736,0.00025
21.0,0.2572672299618991,0.7799706328763538,0.912465202598206,0.6931608133086876,0.9060129541616926,0.5989164322114277,0.00025
22.0,0.253068149753521,0.8928666404980388,0.9065883080729972,0.6857670979667283,0.9001595272332277,0.5743095066119683,0.000125
23.0,0.24783918995754733,0.7737576998701378,0.9121558923600371,0.711645101663586,0.9047593207921794,0.6026557050288106,0.000125
24.0,0.24033856684352972,0.7972321576419907,0.9171048561707392,0.7144177449168208,0.9102659754092521,0.6095394677025816,0.000125
25.0,0.21470569435966816,0.5863639932821286,0.9263841633158058,0.7781885397412199,0.919871867001388,0.6732351570355946,0.000125
26.0,0.2327035041258057,0.7280639667277415,0.9192700278379214,0.7347504621072088,0.9122470290542284,0.6266628278544712,0.000125
27.0,0.23039045577314002,0.6672617378274526,0.9198886483142592,0.7532347504621072,0.9126417849354028,0.6447239616964072,0.000125
28.0,0.23114231144021327,0.6973072617502397,0.9171048561707392,0.7292051756007394,0.9118480731918748,0.6295254151141945,6.25e-05
29.0,0.21847463890269486,0.5701331200969858,0.9254562326012991,0.7800369685767098,0.9194014914578351,0.6799941731939076,6.25e-05
30.0,0.20649760255421273,0.705990600966041,0.9254562326012991,0.7393715341959335,0.918698439525351,0.6280423010575705,6.25e-05
31.0,0.2111793837051734,0.7152775132309046,0.9260748530776368,0.7218114602587801,0.9192179053448646,0.6265657117441268,6.25e-05
32.0,0.21376124255767076,0.7277056569863599,0.9198886483142592,0.7273567467652495,0.9117730039816407,0.6174396597551446,3.125e-05
33.0,0.20260364914176415,0.661464682857673,0.9313331271265078,0.7495378927911276,0.926156773516672,0.647665766083402,3.125e-05
34.0,0.20662253611123935,0.5703920140008609,0.9266934735539747,0.7929759704251387,0.9208866720238271,0.6868747635890955,3.125e-05
35.0,0.20468519669068772,0.6660593976567942,0.9263841633158058,0.755083179297597,0.9192317211288246,0.6609895429801063,3.125e-05
36.0,0.2008759659434707,0.6429896649668706,0.928549334982988,0.7476894639556377,0.9218018987831387,0.6438870442554946,3.125e-05
37.0,0.1902352388414701,0.6760546330107778,0.9418496752242499,0.743992606284658,0.9359785529769533,0.6316820839845609,1.5625e-05
38.0,0.19510986594419305,0.6398325786683123,0.9344262295081968,0.7430683918669131,0.92848580188222,0.6425027929054663,1.5625e-05
39.0,0.19053763503763574,0.6305064810181722,0.9328796783173523,0.7569316081330869,0.9271369523658028,0.6461173092957007,1.5625e-05
40.0,0.1834010882087068,0.639724418768821,0.9334982987936901,0.755083179297597,0.9275728614274226,0.6504386675837913,7.8125e-06
