epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,train_macro_f1,validation_macro_f1,learning_rate
1.0,0.9155190833168726,1.3952577395051333,0.6483142592019796,0.3974121996303142,0.6253302911065834,0.3327004611556501,0.001
2.0,0.7152244447371261,1.1119148283370541,0.7330652644602537,0.5526802218114603,0.7087855425576028,0.45762729863264195,0.001
3.0,0.5681111327900519,0.92802576841907,0.7977111042375503,0.6515711645101664,0.787221455019945,0.5746433214136564,0.001
4.0,0.5552466341005993,0.9720655851024796,0.8026600680482524,0.6210720887245841,0.7902503397864498,0.5474198541463065,0.001
5.0,0.47398087789759413,1.0851495262930881,0.8351376430559851,0.5415896487985212,0.8228650017296489,0.4821069709920237,0.001
6.0,0.4564774735328622,1.5655057421453338,0.8397772966285184,0.38724584103512016,0.8265093835786853,0.3567996241774992,0.0005
7.0,0.43956462007869773,0.8071134529746173,0.8400866068666872,0.6395563770794824,0.8291358837051364,0.5643015268258194,0.0005
8.0,0.4290122832726149,0.9013717161859911,0.854314877822456,0.5914972273567468,0.8434692136356006,0.5016507612205028,0.0005
9.0,0.41318297859983033,0.9864624997604357,0.8586452211568203,0.5794824399260629,0.8487372527473503,0.4914512539487609,0.00025
10.0,0.36531768882565924,0.8155925237124376,0.8691617692545623,0.6377079482439926,0.8577348836451499,0.5695423435167664,0.00025
11.0,0.35776726985877416,0.792676133955803,0.8700896999690689,0.6543438077634011,0.8603556793084228,0.5618904774559421,0.00025
