epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,train_macro_f1,validation_macro_f1,learning_rate
1.0,0.9354943600815957,1.3506844901443629,0.6430559851531086,0.44824399260628467,0.6230480357459705,0.3884736218498252,0.001
2.0,0.6095022832023592,0.8432170685084602,0.7871945561398083,0.6062846580406654,0.7762476305255812,0.5370421043971515,0.001
3.0,0.5123824538035618,1.1270826399574219,0.8165790287658522,0.5536044362292052,0.801815727940207,0.5197931948566377,0.001
4.0,0.4913849069022778,0.9742007590486029,0.8212186823383854,0.5822550831792976,0.8088842739857268,0.4776845118408964,0.001
5.0,0.48208630736254704,1.40787871669489,0.8289514382926075,0.46395563770794823,0.8145314878988179,0.3533392210229818,0.0005
6.0,0.45085019276048466,1.0006340444087982,0.8385400556758429,0.6192236598890942,0.8296230545463255,0.48127846300316585,0.0005
7.0,0.39311095119960676,0.9886191408124075,0.8601917723476648,0.6053604436229205,0.8485642270151799,0.4840403172901645,0.0005
8.0,0.3628484723675262,0.7545821051390467,0.8750386637797711,0.655268022181146,0.8655354276496372,0.5554370164885578,0.0005
9.0,0.34977039006189264,0.8765107740866719,0.8787503866377977,0.6173752310536045,0.8693957477544745,0.5408037169747861,0.0005
10.0,0.36250034226303385,0.6665026921772031,0.8697803897309001,0.7208872458410351,0.8590173929802623,0.6384500941289323,0.0005
11.0,0.3817053058919544,1.0773864765815064,0.8660686668728735,0.634011090573013,0.8569279921358259,0.49328622299066216,0.0005
12.0,0.35504066630704756,0.8431017305460964,0.8768945252087844,0.699630314232902,0.8684151348311722,0.5926200982821548,0.0005
13.0,0.32944764702488977,1.1159292016033764,0.8855552118775132,0.6053604436229205,0.877569384557426,0.4780735484134315,0.00025
14.0,0.326728739680943,0.7675596241204002,0.8874110733065265,0.6571164510166358,0.878795514021962,0.5721407072390043,0.00025
15.0,0.29457671926960355,0.7254366444461667,0.8973090009279308,0.6977818853974121,0.8893954559849879,0.6015507056984893,0.00025
16.0,0.29452355912584954,0.7247535473703236,0.8942158985462418,0.7088724584103512,0.8849923657765384,0.608488669793919,0.000125
17.0,0.27912446366553334,0.632574821796523,0.9065883080729972,0.7292051756007394,0.8983794832666389,0.6352571538296177,0.000125
18.0,0.26092477946173764,0.8138097239840714,0.9084441695020106,0.6589648798521257,0.900957103384161,0.560859252188644,0.000125
