epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,train_macro_f1,validation_macro_f1,learning_rate
1.0,0.903452688092386,1.7860535270846045,0.6634704608722549,0.26155268022181144,0.6455665075150305,0.23604220037541448,0.001
2.0,0.6208927854457729,1.7577561742166494,0.7766780080420662,0.4399260628465804,0.7601793878686273,0.31252659192600857,0.001
3.0,0.533563844548487,1.477022204513691,0.8082276523352923,0.4011090573012939,0.7945116986869195,0.33286580663359205,0.001
4.0,0.4634534702778895,1.1106257007324762,0.8329724713888029,0.5194085027726433,0.8181768708768331,0.46409197432778776,0.001
5.0,0.45671411507128934,1.2741321455583996,0.8394679863903495,0.6127541589648798,0.8286998472831587,0.5177818752656336,0.001
6.0,0.4269251735115287,0.8245889329094984,0.8391586761521806,0.6571164510166358,0.8261762620609021,0.5543420277175279,0.001
7.0,0.4215498428355051,0.8165985635049683,0.8521497061552737,0.6478743068391867,0.8398048784285732,0.5744899216840962,0.001
8.0,0.4110853039385031,0.9920586182868415,0.8506031549644293,0.6016635859519408,0.840861478772594,0.4895136218550612,0.001
9.0,0.3758630681214892,1.091328229348893,0.862047633776678,0.6072088724584104,0.8533314133960996,0.5173129417422957,0.001
10.0,0.36913277942109984,1.0707198021151882,0.8642128054438601,0.6284658040665434,0.8538277731959333,0.5368804080196043,0.0005
11.0,0.3328364325167039,1.5083529230847597,0.8852459016393442,0.5304990757855823,0.878507100813292,0.46856030463512166,0.0005
12.0,0.2999315562813856,0.8482302952000041,0.8982369316424373,0.6977818853974121,0.8911239275361653,0.6121860801711254,0.0005
13.0,0.30268214834278445,0.6761565355794046,0.8880296937828642,0.7125693160813309,0.8818089362389687,0.621443187051532,0.0005
14.0,0.29621774359196285,0.6407309848808317,0.896690380451593,0.7541589648798521,0.8884340350935873,0.6627560636034766,0.0005
15.0,0.2958457033460147,0.8108098359017628,0.8942158985462418,0.6626617375231053,0.8874531126622414,0.5682469408488404,0.0005
16.0,0.2938436261095058,1.0945848845730428,0.8976183111660996,0.6589648798521257,0.8897178776933865,0.5176965818051396,0.0005
17.0,0.2800550783358968,1.0481862739251855,0.9038045159294773,0.634011090573013,0.8952281172376528,0.49285685939126067,0.00025
18.0,0.25243558596843835,0.6619965309301278,0.9103000309310239,0.7255083179297597,0.9044771514353899,0.6351059094616458,0.00025
19.0,0.24724877964701772,0.820961363048959,0.9099907206928549,0.6866913123844732,0.9028317852266479,0.5825119299905808,0.00025
20.0,0.24430719073291463,0.7050438586643134,0.9146303742653882,0.7412199630314233,0.9093711546117436,0.6203178499318882,0.000125
21.0,0.2355650376091791,0.7069865199367131,0.9186514073615837,0.711645101663586,0.9119489762333334,0.6150261333861711,0.000125
22.0,0.22572025535942195,0.6826374753345623,0.9236003711722858,0.7282809611829945,0.9183968615017589,0.6301802926175217,0.000125
