epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,train_macro_f1,validation_macro_f1,learning_rate
1.0,0.8718235210261771,1.1570586177749411,0.6776987318280235,0.6062846580406654,0.6522337489133709,0.577654755919209,0.001
2.0,0.6713037257625192,1.4147455246633611,0.7621404268481287,0.5804066543438078,0.7472459660491906,0.4740783190850987,0.001
3.0,0.5601043029813032,1.4865086966653849,0.7992576554283947,0.49630314232902034,0.7875104774416237,0.3879700877287125,0.001
4.0,0.4827292088086193,0.9920383104692986,0.8292607485307764,0.6182994454713494,0.8179543419278033,0.5345257575076806,0.0005
5.0,0.41169025777774887,0.8612364531114229,0.8502938447262605,0.5878003696857671,0.8402750715992142,0.5326803824042008,0.0005
6.0,0.4145852487835027,1.1622222011113563,0.8493659140117538,0.4824399260628466,0.8357640942685499,0.4048666526217882,0.0005
7.0,0.39574734963870734,0.9122279454539091,0.8549334982987937,0.609981515711645,0.8437521926534497,0.49095099639480533,0.00025
8.0,0.37961001009753786,0.8450365543034953,0.8688524590163934,0.5961182994454713,0.857208606806616,0.5029378217260323,0.00025
9.0,0.3257887716858224,0.7425737349443867,0.880606248066811,0.6682070240295749,0.8717111996822967,0.5862670882269343,0.00025
10.0,0.3479845994144927,0.8613933549846167,0.8796783173523044,0.621996303142329,0.8710535562180216,0.5553312477117931,0.00025
11.0,0.3309681085040611,0.733138001890588,0.8827714197339932,0.6829944547134935,0.8726928051509648,0.5887965217746499,0.00025
12.0,0.3336843967142763,0.6923183843686268,0.8802969378286422,0.710720887245841,0.8707972138313675,0.6278416262638036,0.00025
13.0,0.31098537518076214,0.8698750308778502,0.8855552118775132,0.6404805914972274,0.874993087072335,0.5645892233999591,0.00025
14.0,0.3093690704145263,1.025346782533607,0.8901948654500464,0.6127541589648798,0.8827009911413954,0.5072240042846174,0.00025
15.0,0.3143279408748549,0.8598277485359619,0.8855552118775132,0.6081330868761553,0.876730567124937,0.5492436759965387,0.000125
16.0,0.28098206670060083,0.73436099476768,0.9016393442622951,0.6922365988909427,0.8935230297070504,0.5872249018796231,0.000125
17.0,0.2904794649317506,0.7017364318374124,0.891432106402722,0.6913123844731978,0.8823671923590806,0.607482110200425,0.000125
18.0,0.26285168028932365,0.8820074007273161,0.9121558923600371,0.6765249537892791,0.9043223204205564,0.547757813788785,6.25e-05
19.0,0.2751524131013408,0.727416890867867,0.9059696875966594,0.6792975970425139,0.8986760625114355,0.5970157004869219,6.25e-05
20.0,0.2659289189768472,0.7818893353952278,0.9031858954531395,0.6746765249537893,0.8938531482158788,0.5728819319904344,6.25e-05
