epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,train_macro_f1,validation_macro_f1,learning_rate
1.0,0.9423220193021039,1.0878730673005532,0.6523352922981751,0.532347504621072,0.6267851628099268,0.426859766414995,0.001
2.0,0.615296797655774,1.1429270153896205,0.7890504175688215,0.555452865064695,0.7760535143838747,0.5473708586939381,0.001
3.0,0.5918874735807141,1.1785482135558305,0.7871945561398083,0.5545286506469501,0.7723264129504617,0.42845846947898736,0.001
4.0,0.536452215216752,0.9771790608020013,0.8094648932879678,0.6044362292051756,0.7961225365271085,0.5209089832246796,0.001
5.0,0.47711931501347843,0.9235779063538571,0.8329724713888029,0.5831792975970426,0.8199845246068298,0.5188355283834087,0.0005
6.0,0.44659136922928044,1.0038786120643899,0.8357562635323229,0.5646950092421442,0.8232338634293507,0.48751843342009704,0.0005
7.0,0.4188261356952572,0.8486368975390348,0.8431797092483762,0.621996303142329,0.8319499196436655,0.5514541627847285,0.0005
8.0,0.3786450437152861,0.8265244261174017,0.8666872873492113,0.6913123844731978,0.8571017905269858,0.5632830571452552,0.0005
9.0,0.38256721988094505,1.1143458647285063,0.8682338385400556,0.6303142329020333,0.8563522061061366,0.49873091741450964,0.0005
10.0,0.3751747909803122,0.9843304551958817,0.8632848747293536,0.6118299445471349,0.8526011065384482,0.5236980860282016,0.0005
11.0,0.3650085979336893,1.0193932608403473,0.8691617692545623,0.5951940850277264,0.8601349777647893,0.5045254427936264,0.00025
12.0,0.3294703937373293,0.8179271946938333,0.8827714197339932,0.6358595194085028,0.8748749225862111,0.5638006620947013,0.00025
13.0,0.31988739207769523,0.7642958176609769,0.8867924528301887,0.6756007393715342,0.8774999817689102,0.5790247575088376,0.00025
14.0,0.3111079587652113,0.7978781931611835,0.8957624497370863,0.6608133086876156,0.8890636365618316,0.5686869672226851,0.00025
15.0,0.31269520853017824,0.6365515492209225,0.8945252087844108,0.7476894639556377,0.885553001835547,0.6598114785461182,0.00025
16.0,0.29426220928667646,0.785079155578631,0.8973090009279308,0.6829944547134935,0.8895612003338353,0.6118548224285548,0.00025
17.0,0.28869519862751086,1.0249059710396857,0.8960717599752552,0.6025878003696857,0.8880860840050799,0.5081954704646158,0.00025
18.0,0.2876326743659684,0.9047917732469696,0.9047324466439839,0.6358595194085028,0.8966014970182482,0.5273456537126556,0.000125
19.0,0.26474678626084086,0.7119347032799959,0.9109186514073616,0.7171903881700554,0.9031248189803124,0.6301233445022694,0.000125
20.0,0.24971764864952542,0.7048503378485356,0.912465202598206,0.711645101663586,0.9057663627424487,0.6229694476330028,0.000125
21.0,0.25438730316821395,0.6312680557067205,0.9152489947417259,0.7634011090573013,0.9076679998174364,0.6657188069974387,0.000125
22.0,0.252828694472105,0.6752531505060725,0.9146303742653882,0.7134935304990758,0.9092667576431777,0.6193201627113221,0.000125
23.0,0.24779700094466972,0.6727688229899309,0.9121558923600371,0.7301293900184843,0.9044479099574744,0.6387517527473059,0.000125
24.0,0.24634526222898168,0.644619818040051,0.9143210640272194,0.7310536044362292,0.908146337156868,0.6486194218963495,6.25e-05
25.0,0.22896732795065194,0.6319569449685858,0.917723476647077,0.756007393715342,0.910620059041702,0.6627008073367946,6.25e-05
26.0,0.2552185697965566,0.6955697831875075,0.912465202598206,0.7190388170055453,0.9043726542569294,0.6268717913561699,6.25e-05
27.0,0.21686946078697078,0.6598626196301799,0.9236003711722858,0.732902033271719,0.9173041880301911,0.6501131569989318,3.125e-05
28.0,0.2241298003422377,0.658005930083957,0.9226724404577792,0.7384473197781886,0.9153132664583052,0.647490314200983,3.125e-05
29.0,0.21165829491788596,0.6241953841061116,0.9276214042684813,0.7495378927911276,0.9220279006630632,0.6585847229559372,3.125e-05
