epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,train_macro_f1,validation_macro_f1,learning_rate
1.0,0.9352144523925026,1.1419712458212141,0.6560470151562017,0.5388170055452866,0.6188204610844363,0.4118029276049068,0.001
2.0,0.6696874517388585,1.0002944786204868,0.7537890504175688,0.5850277264325323,0.7338778514713205,0.544195774037,0.001
3.0,0.5775994557807809,0.9733134893745239,0.7899783482833281,0.6737523105360443,0.7746115688800999,0.6311551563376201,0.001
4.0,0.5099535114784342,1.0107129941145285,0.8206000618620476,0.5517560073937153,0.8078064137889507,0.48118511621482685,0.001
5.0,0.5082963499497821,0.901671222474791,0.8175069594803588,0.6478743068391867,0.8052390611579859,0.5429601236673429,0.001
6.0,0.4495343401120095,1.3879078352710235,0.8394679863903495,0.5517560073937153,0.8276171070516167,0.49403897231883703,0.0005
7.0,0.4092948708119792,0.7768803338852475,0.8608103928240025,0.6515711645101664,0.849583851333785,0.5804651093490079,0.0005
8.0,0.39835946695597374,0.8327039197610618,0.8635941849675224,0.6534195933456562,0.853711683905482,0.5681094967949254,0.0005
9.0,0.35204864471938785,0.9111430551340312,0.8673059078255491,0.6589648798521257,0.8593772682892337,0.5710869734061534,0.00025
10.0,0.341477994741097,0.8618497498843013,0.8812248685431487,0.6377079482439926,0.8728405800913606,0.5584001395706,0.00025
11.0,0.3454620829408028,0.7593485354936498,0.8765852149706155,0.6700554528650647,0.8660420851233441,0.5715417155873007,0.00025
