cohort_name,analysis_family,target_role,model,method,perturbation,grid_label,case_id,attribution_occlusion_spearman,normalized_top_minus_random_target_logit_auc,normalized_top_minus_random_target_margin_auc,top_minus_random_relative_target_logit_reduction_auc,top_minus_random_relative_target_margin_reduction_auc,top_minus_random_5_relative_target_logit_reduction,top_minus_random_10_relative_target_logit_reduction,top_minus_random_20_relative_target_logit_reduction,top_minus_random_30_relative_target_logit_reduction,top_minus_random_5_relative_target_margin_reduction,top_minus_random_10_relative_target_margin_reduction,top_minus_random_20_relative_target_margin_reduction,top_minus_random_30_relative_target_margin_reduction
selected_faithfulness,primary_jointly_correct_true_class,true_class,ResNet18,gradcam,normalized_zero,common_7,CRC-Prim-HE-08,0.13786760858189429,0.11964443629655122,0.5224994363766475,-0.02422654495905417,-0.07057734727055585,0.03829318251573503,0.03806384237215167,-0.019212213931766014,-0.08077170440204656,0.04732220015988024,0.10158283211475837,-0.02905183819459291,-0.20584552027143926
selected_faithfulness,primary_jointly_correct_true_class,true_class,ResNet18,gradcam,normalized_zero,common_7,CRC-Prim-HE-09,0.05218499955231411,0.30929417764605494,1.8854312104590556,-0.03938241065169608,-0.14269599414913886,0.006909263574328923,-0.02860750455447992,-0.07458066716387539,-0.10556648111907027,0.024472054567844403,-0.1385474159433107,-0.2925105331712289,-0.386090508601376
selected_faithfulness,primary_jointly_correct_true_class,true_class,ResNet18,gradcam,normalized_zero,common_7,CRC-Prim-HE-10,0.1579189342403628,0.199088918724636,1.408151256498659,-0.05089036118621507,-0.0821247761972531,0.017511486969391657,-0.013594798342045323,-0.06296628431615506,-0.14238626224880477,0.030263648462650884,-0.020971027498593472,-0.12042090396741516,-0.2235334437052613
selected_faithfulness,primary_jointly_correct_true_class,true_class,ResNet18,gradcam,normalized_zero,native_5,CRC-Prim-HE-01,0.04756410256410257,0.03317769686528345,1.1125100248781343,-0.0016458515663928242,0.04802289512059668,-0.009108055697007829,0.0011107717593481056,0.014946332714908772,-0.011620077389962657,0.023476602667951506,0.16699535850491495,0.21699006640538432,0.035830625481964716
selected_faithfulness,primary_jointly_correct_true_class,true_class,ResNet18,gradcam,normalized_zero,native_5,CRC-Prim-HE-02,0.1822710622710623,0.021500488576565422,0.25274641999458275,0.004135102493731752,-0.047935212561714936,0.015195197124673395,0.012873503049286713,0.03495247716471847,0.0070911560636869085,0.005141940419314542,0.01831213091613316,-0.046651682370314376,-0.13619188558621567
selected_faithfulness,primary_jointly_correct_true_class,true_class,ResNet18,gradcam,normalized_zero,native_5,CRC-Prim-HE-03,0.1439583333333333,0.05673766970504739,0.2925832609122254,0.004694610955564213,0.05075875863469808,0.005952763282830967,0.04189595995616391,0.03190690472196662,0.007635120964284706,0.027752311068624008,0.1133560156445784,0.15914274450646146,0.1175575086258246
selected_faithfulness,primary_jointly_correct_true_class,true_class,ResNet18,gradcam,normalized_zero,native_5,CRC-Prim-HE-04,0.14762393162393164,-0.04326799419821639,0.056387662337013214,0.01744450706741503,0.0029699235029385196,0.012074594929965798,0.02266311203309353,0.05369577963134327,0.033464359347613874,0.021913848088394045,0.0618661767897612,0.027667448733185124,-0.02809311067936708
selected_faithfulness,primary_jointly_correct_true_class,true_class,ResNet18,gradcam,normalized_zero,native_5,CRC-Prim-HE-05,0.21883939752110357,0.005606865650397305,0.5329531420483862,0.006126928963906465,-0.08893648966311085,0.04441014148082058,0.06739351955451166,0.032970894783938505,-0.003843748113762847,0.03959884503005956,0.14846388482746642,-0.09320070103933997,-0.2558925213710541
selected_faithfulness,primary_jointly_correct_true_class,true_class,ResNet18,gradcam,normalized_zero,native_5,CRC-Prim-HE-06,0.015871794871794877,0.0135179812617417,0.806916242022986,0.004207909518937745,-0.008073006883736425,0.015492668551700794,0.04937760604245738,0.03601126496232157,0.0007791511256578125,0.07340347359004533,0.15791566934181406,0.05754173345396238,-0.08018238524389484
selected_faithfulness,primary_jointly_correct_true_class,true_class,ResNet18,gradcam,normalized_zero,native_5,CRC-Prim-HE-07,0.11557970905376463,-0.05798581663795379,-0.007239593896658775,0.03622408477885501,0.23146052146457105,0.04245073952285687,0.0447554262471937,0.09406800924434375,0.07839314329574115,-0.8461484025628316,-0.41588513924900816,1.4752734597014037,0.653558745458442
selected_faithfulness,primary_jointly_correct_true_class,true_class,ResNet18,gradcam,normalized_zero,native_5,CRC-Prim-HE-08,0.15587771203155817,0.06169530261636962,0.08908346926170428,-0.012358854422941237,-0.038709410996916556,0.015558874400123886,0.028264127013476116,-0.004161054506002886,-0.03458290285683076,0.028842542758403214,0.053642456833731825,-0.016667587339910417,-0.1180014622763222
selected_faithfulness,primary_jointly_correct_true_class,true_class,ResNet18,gradcam,normalized_zero,native_5,CRC-Prim-HE-09,0.1286014100121415,0.04483798674781226,0.9731078563416461,-0.002399935277563684,-0.057039140167761834,0.02422492442144574,0.010353276443849639,-0.0042436416827211,-0.01856073894992572,0.07036675347914613,0.0007664597136012052,-0.15154567984846248,-0.1585781801321186
selected_faithfulness,primary_jointly_correct_true_class,true_class,ResNet18,gradcam,normalized_zero,native_5,CRC-Prim-HE-10,0.18035470085470084,0.0771693674727826,10.56067912684876,-0.020893489303430653,-0.059578583578186343,0.010534299164618594,-0.002085117263185887,-0.0070823914895310905,-0.07746248150273755,-0.0004821107720352438,-0.03471083408852791,-0.02846652794364751,-0.2045191545328554
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,gaussian_blur,common_14,CRC-Prim-HE-01,0.07681287470083699,-0.19149006171021976,-0.8197137671411635,0.05584564847271004,0.3551233411280104,0.01433150113681054,0.05472617928084567,0.12484954970349921,0.15913020582542337,0.26461291860988595,0.2938253429704716,0.6427406023870202,1.0552058781135434
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,gaussian_blur,common_14,CRC-Prim-HE-02,0.02341984822042836,-0.09049829950472513,-0.12409650844114527,0.035209671459242774,0.045223299560278006,0.02983140972932519,0.02032196902285748,0.0625479683586794,0.09299587366038249,0.031108050394882625,0.025258125009678032,0.08265440952940296,0.1195560594696119
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,gaussian_blur,common_14,CRC-Prim-HE-03,-0.06567163240715468,-0.17275403248935,-0.5616021471081187,0.075588133650074,0.21604870623114314,0.07459585312548517,0.11311663159466556,0.17414402667203452,0.1832524864627499,0.2934915074820845,0.29359558166005945,0.4379435462730053,0.5275684644178866
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,gaussian_blur,common_14,CRC-Prim-HE-04,-0.14388423440734607,-0.14922060614231877,-0.27286663210921297,0.05534801100360252,0.08662193767397644,0.029101886524052382,0.050528050815268274,0.11709472196977914,0.15209697936322442,0.07347477568941524,0.11700943663304149,0.18181320302834933,0.21973237713935803
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,gaussian_blur,common_14,CRC-Prim-HE-05,0.05740502349448537,-0.14882906223760287,-0.21794551909155468,0.05720066029180471,0.14892610076088614,0.03769720954306911,0.06260193378947955,0.12827205826908367,0.15679548288503192,0.18459737504032955,0.2005878134858126,0.35764040586000034,0.3624739009290387
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,gaussian_blur,common_14,CRC-Prim-HE-06,0.09712810419294854,-0.08875801019201522,-0.2553889143631942,0.03596793338067124,-0.496379866830001,0.006701576144551825,0.020495309584185124,0.06633069757193193,0.08953757504794718,-1.5719925095785487,-1.4533703154414834,-0.825865419006076,-0.9978054969495019
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,gaussian_blur,common_14,CRC-Prim-HE-07,0.0482908739347335,-0.16895849019292233,-0.2743290945246162,0.06078759395918123,0.11226135670986054,0.04987218784419205,0.09216029257275492,0.13484349416154987,0.14619855477894877,0.1396495923326719,0.22889488990796655,0.25713973871159357,0.25158170156293336
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,gaussian_blur,common_14,CRC-Prim-HE-08,0.0909020518837881,-0.11051695186479954,-0.18940922539259455,0.04311607493630051,0.08057018125875157,0.04373512769505869,0.06855381738079475,0.08263035318734681,0.09462256677726369,0.12530980160742008,0.15359139277884543,0.16167560302372003,0.17110220993176253
